reader 0 created.
reader 4 created.
reader 1 created.
reader 2 created.
reader 4 on iteration 46. sharedBuffer is 40.
reader 3 on iteration 22. sharedBuffer is 40.
reader 0 on iteration 59. sharedBuffer is 40.
reader 4 on iteration 47. sharedBuffer is 40.
reader 3 on iteration 23. sharedBuffer is 40.
reader 1 on iteration 32. sharedBuffer is 40.
reader 0 on iteration 60. sharedBuffer is 40.
reader 3 on iteration 24. sharedBuffer is 40.
reader 2 on iteration 32. sharedBuffer is 40.
reader 0 on iteration 61. sharedBuffer is 40.
reader 3 on iteration 25. sharedBuffer is 40.
reader 0 on iteration 62. sharedBuffer is 40.
reader 4 on iteration 48. sharedBuffer is 40.
reader 0 on iteration 63. sharedBuffer is 40.
reader 4 on iteration 49. sharedBuffer is 40.
reader 3 on iteration 26. sharedBuffer is 40.
reader 1 on iteration 33. sharedBuffer is 40.
reader 0 on iteration 64. sharedBuffer is 40.
reader 1 on iteration 34. sharedBuffer is 40.
reader 2 on iteration 33. sharedBuffer is 40.
reader 3 on iteration 27. sharedBuffer is 40.
reader 2 on iteration 34. sharedBuffer is 40.
reader 4 on iteration 50. sharedBuffer is 40.
reader 1 on iteration 35. sharedBuffer is 40.
reader 2 on iteration 35. sharedBuffer is 40.
reader 4 on iteration 51. sharedBuffer is 40.
reader 1 on iteration 36. sharedBuffer is 40.
reader 4 on iteration 52. sharedBuffer is 40.
reader 4 on iteration 53. sharedBuffer is 40.
reader 4 on iteration 54. sharedBuffer is 40.
reader 1 on iteration 37. sharedBuffer is 40.
reader 3 on iteration 28. sharedBuffer is 40.
reader 2 on iteration 36. sharedBuffer is 40.
reader 4 on iteration 55. sharedBuffer is 40.
reader 3 on iteration 29. sharedBuffer is 40.
reader 2 on iteration 37. sharedBuffer is 40.
reader 4 on iteration 56. sharedBuffer is 40.
reader 1 on iteration 38. sharedBuffer is 40.
reader 1 on iteration 39. sharedBuffer is 40.
reader 1 on iteration 40. sharedBuffer is 40.
reader 1 on iteration 41. sharedBuffer is 40.
reader 1 on iteration 42. sharedBuffer is 40.
reader 2 on iteration 38. sharedBuffer is 40.
reader 2 on iteration 39. sharedBuffer is 40.
reader 2 on iteration 40. sharedBuffer is 40.
reader 2 on iteration 41. sharedBuffer is 40.
reader 2 on iteration 42. sharedBuffer is 40.
reader 2 on iteration 43. sharedBuffer is 40.
reader 2 on iteration 44. sharedBuffer is 40.
reader 2 on iteration 45. sharedBuffer is 40.
reader 2 on iteration 46. sharedBuffer is 40.
reader 2 on iteration 47. sharedBuffer is 40.
reader 4 on iteration 57. sharedBuffer is 40.
reader 2 on iteration 48. sharedBuffer is 40.
reader 2 on iteration 49. sharedBuffer is 40.
reader 2 on iteration 50. sharedBuffer is 40.
reader 2 on iteration 51. sharedBuffer is 40.
reader 2 on iteration 52. sharedBuffer is 40.
reader 0 on iteration 65. sharedBuffer is 40.
reader 2 on iteration 53. sharedBuffer is 40.
reader 3 on iteration 30. sharedBuffer is 40.
reader 4 on iteration 58. sharedBuffer is 40.
reader 1 on iteration 43. sharedBuffer is 40.
reader 3 on iteration 31. sharedBuffer is 40.
reader 4 on iteration 59. sharedBuffer is 40.
reader 0 on iteration 66. sharedBuffer is 40.
reader 3 on iteration 32. sharedBuffer is 40.
reader 2 on iteration 54. sharedBuffer is 40.
reader 4 on iteration 60. sharedBuffer is 40.
reader 3 on iteration 33. sharedBuffer is 40.
reader 4 on iteration 61. sharedBuffer is 40.
reader 1 on iteration 44. sharedBuffer is 40.
reader 0 on iteration 67. sharedBuffer is 40.
reader 0 on iteration 68. sharedBuffer is 40.
reader 0 on iteration 69. sharedBuffer is 40.
reader 0 on iteration 70. sharedBuffer is 40.
reader 0 on iteration 71. sharedBuffer is 40.
reader 4 on iteration 62. sharedBuffer is 40.
reader 2 on iteration 55. sharedBuffer is 40.
reader 0 on iteration 72. sharedBuffer is 40.
reader 2 on iteration 56. sharedBuffer is 40.
reader 3 on iteration 34. sharedBuffer is 40.
reader 4 on iteration 63. sharedBuffer is 40.
reader 2 on iteration 57. sharedBuffer is 40.
reader 1 on iteration 45. sharedBuffer is 40.
reader 3 on iteration 35. sharedBuffer is 40.
reader 4 on iteration 64. sharedBuffer is 40.
reader 0 on iteration 73. sharedBuffer is 40.
reader 1 on iteration 46. sharedBuffer is 40.
reader 0 on iteration 74. sharedBuffer is 40.
reader 4 on iteration 65. sharedBuffer is 40.
reader 0 on iteration 75. sharedBuffer is 40.
reader 3 on iteration 36. sharedBuffer is 40.
reader 4 on iteration 66. sharedBuffer is 40.
reader 4 on iteration 67. sharedBuffer is 40.
reader 2 on iteration 58. sharedBuffer is 40.
reader 0 on iteration 76. sharedBuffer is 40.
reader 3 on iteration 37. sharedBuffer is 40.
reader 1 on iteration 47. sharedBuffer is 40.
reader 0 on iteration 77. sharedBuffer is 40.
reader 1 on iteration 48. sharedBuffer is 40.
reader 2 on iteration 59. sharedBuffer is 40.
reader 0 on iteration 78. sharedBuffer is 40.
reader 0 on iteration 79. sharedBuffer is 40.
reader 0 on iteration 80. sharedBuffer is 40.
reader 0 on iteration 81. sharedBuffer is 40.
reader 3 on iteration 38. sharedBuffer is 40.
reader 1 on iteration 49. sharedBuffer is 40.
reader 4 on iteration 68. sharedBuffer is 40.
reader 1 on iteration 50. sharedBuffer is 40.
reader 1 on iteration 51. sharedBuffer is 40.
reader 1 on iteration 52. sharedBuffer is 40.
reader 4 on iteration 69. sharedBuffer is 40.
reader 0 on iteration 82. sharedBuffer is 40.
reader 1 on iteration 53. sharedBuffer is 40.
reader 0 on iteration 83. sharedBuffer is 40.
reader 1 on iteration 54. sharedBuffer is 40.
reader 1 on iteration 55. sharedBuffer is 40.
reader 4 on iteration 70. sharedBuffer is 40.
reader 3 on iteration 39. sharedBuffer is 40.
reader 1 on iteration 56. sharedBuffer is 40.
reader 1 on iteration 57. sharedBuffer is 40.
reader 1 on iteration 58. sharedBuffer is 40.
reader 4 on iteration 71. sharedBuffer is 40.
reader 0 on iteration 84. sharedBuffer is 40.
reader 1 on iteration 59. sharedBuffer is 40.
reader 1 on iteration 60. sharedBuffer is 40.
reader 1 on iteration 61. sharedBuffer is 40.
reader 1 on iteration 62. sharedBuffer is 40.
reader 1 on iteration 63. sharedBuffer is 40.
reader 1 on iteration 64. sharedBuffer is 40.
reader 1 on iteration 65. sharedBuffer is 40.
reader 2 on iteration 60. sharedBuffer is 40.
reader 1 on iteration 66. sharedBuffer is 40.
reader 1 on iteration 67. sharedBuffer is 40.
reader 2 on iteration 61. sharedBuffer is 40.
reader 1 on iteration 68. sharedBuffer is 40.
reader 0 on iteration 85. sharedBuffer is 40.
reader 3 on iteration 40. sharedBuffer is 40.
reader 1 on iteration 69. sharedBuffer is 40.
reader 1 on iteration 70. sharedBuffer is 40.
reader 4 on iteration 72. sharedBuffer is 40.
reader 2 on iteration 62. sharedBuffer is 40.
reader 3 on iteration 41. sharedBuffer is 40.
reader 2 on iteration 63. sharedBuffer is 40.
reader 1 on iteration 71. sharedBuffer is 40.
reader 2 on iteration 64. sharedBuffer is 40.
reader 2 on iteration 65. sharedBuffer is 40.
reader 3 on iteration 42. sharedBuffer is 40.
reader 2 on iteration 66. sharedBuffer is 40.
reader 1 on iteration 72. sharedBuffer is 40.
reader 0 on iteration 86. sharedBuffer is 40.
reader 4 on iteration 73. sharedBuffer is 40.
reader 1 on iteration 73. sharedBuffer is 40.
reader 1 on iteration 74. sharedBuffer is 40.
reader 3 on iteration 43. sharedBuffer is 40.
reader 0 on iteration 87. sharedBuffer is 40.
reader 2 on iteration 67. sharedBuffer is 40.
reader 3 on iteration 44. sharedBuffer is 40.
reader 0 on iteration 88. sharedBuffer is 40.
reader 3 on iteration 45. sharedBuffer is 40.
reader 0 on iteration 89. sharedBuffer is 40.
reader 4 on iteration 74. sharedBuffer is 40.
reader 3 on iteration 46. sharedBuffer is 40.
reader 3 on iteration 47. sharedBuffer is 40.
reader 3 on iteration 48. sharedBuffer is 40.
reader 0 on iteration 90. sharedBuffer is 40.
reader 4 on iteration 75. sharedBuffer is 40.
reader 1 on iteration 75. sharedBuffer is 40.
reader 0 on iteration 91. sharedBuffer is 40.
reader 0 on iteration 92. sharedBuffer is 40.
reader 0 on iteration 93. sharedBuffer is 40.
reader 0 on iteration 94. sharedBuffer is 40.
reader 0 on iteration 95. sharedBuffer is 40.
reader 2 on iteration 68. sharedBuffer is 40.
reader 3 on iteration 49. sharedBuffer is 40.
reader 0 on iteration 96. sharedBuffer is 40.
